row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,twin,9.09e+04 [5.49e+04-1.84e+05],1.33e+04 [5.77e+03-1.76e+04],7.41e+03 [3.88e+03-9.09e+03],5.9e+03 [4.14e+03-1.2e+04],7.76e+03 [6.64e+03-8.56e+03],5.7e+03 [4.77e+03-1.07e+04]
q=14,physics,1.45e+05 [1.15e+05-4.2e+05],1.3e+05 [1.1e+05-3.94e+05],9.14e+04 [7.42e+04-2.21e+05],1.15e+04 [9.16e+03-1.84e+04],2.17e+03 [1.29e+03-2.87e+03],683 [607-814]
q=14,twin,1.05e+05 [1.81e+04-3.57e+05],4.87e+03 [2.69e+03-1e+04],3.84e+03 [2.13e+03-7.7e+03],4.5e+03 [3.13e+03-8.32e+03],1.01e+04 [5.89e+03-1.78e+04],4.61e+03 [3.08e+03-5.4e+03]
q=16,physics,1.94e+05 [1.23e+05-2.65e+05],1.92e+05 [1.26e+05-2.81e+05],1.38e+05 [9.76e+04-1.96e+05],1.06e+04 [8.97e+03-1.69e+04],2.41e+03 [1.81e+03-2.88e+03],692 [675-727]
q=16,twin,6.63e+04 [1.32e+04-1.64e+05],8.11e+03 [3.9e+03-1.69e+04],7.2e+03 [3.99e+03-1.02e+04],5.54e+03 [3.03e+03-8.24e+03],8.36e+03 [6.83e+03-1.63e+04],7.16e+03 [4.43e+03-1.11e+04]
q=18,physics,2.24e+05 [1.77e+05-2.42e+05],2.18e+05 [1.82e+05-2.4e+05],1.53e+05 [1.38e+05-1.79e+05],8.62e+03 [5.25e+03-1.43e+04],1.85e+03 [1.48e+03-2.17e+03],605 [456-702]
q=18,twin,7.37e+04 [3.53e+04-1.69e+05],9.84e+03 [5.74e+03-1.66e+04],6.64e+03 [5.11e+03-8.69e+03],7.06e+03 [3.65e+03-1.06e+04],8.49e+03 [7.02e+03-1.4e+04],7.72e+03 [4.95e+03-1.07e+04]
q=20,physics,1.79e+05 [1.32e+05-3.02e+05],1.73e+05 [1.27e+05-3.14e+05],1.1e+05 [8.82e+04-2.81e+05],1.15e+04 [8.59e+03-1.27e+04],2.16e+03 [1.7e+03-2.77e+03],628 [562-872]
q=20,twin,2.87e+04 [1.16e+04-1.14e+05],9.69e+03 [5.8e+03-1.12e+04],6.4e+03 [2.76e+03-8.46e+03],6.7e+03 [2.85e+03-9.47e+03],6.73e+03 [5.67e+03-1.65e+04],5.73e+03 [3.88e+03-9.62e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1135,1114,1114,1114,1114,1114
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
