row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,physics,4.37e+05 [3.66e+05-4.59e+05],4.36e+05 [3.53e+05-4.65e+05],3.77e+05 [2.93e+05-3.87e+05],1.55e+04 [1.03e+04-2.78e+04],3.26e+03 [2.44e+03-4.74e+03],845 [548-972]
q=12,twin,1.28e+05 [6.02e+04-3.18e+05],8.29e+03 [6.51e+03-2.85e+04],7.83e+03 [4.1e+03-1.46e+04],7.02e+03 [3.9e+03-8.47e+03],7.64e+03 [6.06e+03-8.77e+03],9.27e+03 [5.51e+03-1.51e+04]
q=14,physics,4.13e+05 [4.03e+05-4.5e+05],4.1e+05 [4.02e+05-4.25e+05],3.5e+05 [3.4e+05-3.74e+05],3.55e+04 [2.32e+04-4.75e+04],3.77e+03 [2.17e+03-5.54e+03],939 [804-1.16e+03]
q=14,twin,1.02e+05 [4.3e+04-1.5e+05],9.82e+03 [8.91e+03-2.48e+04],7.39e+03 [4.77e+03-8.7e+03],6.83e+03 [4.7e+03-8.51e+03],6.01e+03 [4.41e+03-8.01e+03],8.57e+03 [7.58e+03-1.07e+04]
q=16,physics,3.7e+05 [3.17e+05-4.43e+05],3.68e+05 [2.96e+05-4.32e+05],3.2e+05 [2.6e+05-3.71e+05],4.19e+04 [1.28e+04-4.3e+04],3.64e+03 [2.2e+03-5.86e+03],980 [735-1.09e+03]
q=16,twin,7.64e+04 [4.68e+04-4.38e+05],9.03e+03 [6.58e+03-3.18e+04],6.51e+03 [4.79e+03-1.4e+04],5.76e+03 [3.52e+03-7.89e+03],7.87e+03 [7.19e+03-9.74e+03],1.03e+04 [7.53e+03-1.27e+04]
q=18,physics,3.29e+05 [2.75e+05-3.88e+05],3.31e+05 [2.72e+05-3.84e+05],2.91e+05 [2.35e+05-3.27e+05],4.26e+04 [3.26e+04-5.12e+04],3.72e+03 [2.07e+03-4.33e+03],989 [957-1.16e+03]
q=18,twin,2.34e+05 [1.38e+05-3.15e+05],1.33e+04 [7.9e+03-2.73e+04],7.39e+03 [5.57e+03-1.58e+04],7.85e+03 [5.78e+03-1.08e+04],8.24e+03 [6.16e+03-1.28e+04],9.25e+03 [6.65e+03-1.03e+04]
q=20,physics,3.62e+05 [2.84e+05-3.95e+05],3.57e+05 [2.68e+05-3.89e+05],3.04e+05 [2.31e+05-3.41e+05],3.88e+04 [2.43e+04-4.52e+04],3.78e+03 [2.82e+03-4.86e+03],954 [845-1.17e+03]
q=20,twin,1.03e+05 [4.24e+04-2.04e+05],1.37e+04 [6.4e+03-2.19e+04],6.75e+03 [5.35e+03-1e+04],7.57e+03 [5.27e+03-9.88e+03],7.97e+03 [5.4e+03-1.07e+04],9.58e+03 [6.28e+03-1.27e+04]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1135,1114,1114,1114,1114,1114
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
