row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,physics,1.71e+05 [1.41e+05-2.57e+05],1.56e+05 [1.26e+05-2.48e+05],1.08e+05 [9.09e+04-1.6e+05],9.35e+03 [4.95e+03-1.14e+04],2.28e+03 [1.77e+03-3.55e+03],741 [622-902]
q=12,twin,9.46e+04 [5.84e+04-1.84e+05],1.4e+04 [8e+03-2.05e+04],8.3e+03 [5.13e+03-1.1e+04],7.48e+03 [5.74e+03-1.34e+04],8.7e+03 [7.83e+03-1.04e+04],7.17e+03 [5.48e+03-1.16e+04]
q=14,physics,1.45e+05 [1.15e+05-4.2e+05],1.3e+05 [1.1e+05-3.94e+05],9.14e+04 [7.42e+04-2.21e+05],1.22e+04 [1.06e+04-1.94e+04],2.52e+03 [1.62e+03-3.19e+03],763 [692-888]
q=14,twin,1.05e+05 [1.98e+04-3.57e+05],5.87e+03 [3.2e+03-1.02e+04],5.14e+03 [3.7e+03-8.89e+03],5.58e+03 [5.07e+03-9.6e+03],1.16e+04 [7.2e+03-1.93e+04],5.64e+03 [4.55e+03-6.09e+03]
q=16,physics,1.94e+05 [1.23e+05-2.65e+05],1.92e+05 [1.26e+05-2.81e+05],1.38e+05 [9.76e+04-1.96e+05],1.09e+04 [9.28e+03-1.71e+04],2.61e+03 [2.05e+03-3.28e+03],769 [736-799]
q=16,twin,6.63e+04 [1.47e+04-1.64e+05],9.38e+03 [5.32e+03-1.71e+04],8.38e+03 [4.73e+03-1.19e+04],6.33e+03 [4.23e+03-9.99e+03],9.08e+03 [7.5e+03-1.71e+04],8.78e+03 [5.94e+03-1.19e+04]
q=18,physics,2.24e+05 [1.77e+05-2.42e+05],2.18e+05 [1.82e+05-2.4e+05],1.53e+05 [1.38e+05-1.79e+05],9.2e+03 [5.45e+03-1.47e+04],2.05e+03 [1.72e+03-2.75e+03],660 [534-755]
q=18,twin,7.45e+04 [3.56e+04-1.69e+05],1.13e+04 [6.3e+03-1.73e+04],8.42e+03 [5.5e+03-1.08e+04],7.77e+03 [4.68e+03-1.28e+04],9.63e+03 [7.49e+03-1.52e+04],9.1e+03 [5.77e+03-1.15e+04]
q=20,physics,1.79e+05 [1.32e+05-3.02e+05],1.73e+05 [1.27e+05-3.14e+05],1.1e+05 [8.82e+04-2.81e+05],1.24e+04 [9.37e+03-1.29e+04],2.44e+03 [2.06e+03-3.08e+03],687 [628-904]
q=20,twin,2.98e+04 [1.18e+04-1.14e+05],1.07e+04 [6.79e+03-1.33e+04],7.37e+03 [4.32e+03-9.85e+03],7.75e+03 [3.97e+03-1.09e+04],8.4e+03 [6.27e+03-1.78e+04],7.78e+03 [5.04e+03-1.1e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.81e+03 [9.74e+03-1.01e+04]
single step (grid C4) q=2,"twin, single step",,,,,,4.17e+03 [2.81e+03-6.96e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.48e+03 [3.43e+03-3.6e+03]
single step (grid C4) q=4,"twin, single step",,,,,,7.54e+03 [5.44e+03-7.61e+03]
single step (grid C4) q=6,"physics, single step",,,,,,763 [684-800]
single step (grid C4) q=6,"twin, single step",,,,,,5.93e+03 [5.36e+03-1.03e+04]
single step (grid C4) q=8,"physics, single step",,,,,,686 [657-745]
single step (grid C4) q=8,"twin, single step",,,,,,6.15e+03 [5.95e+03-7.78e+03]
single step (grid C4) q=10,"physics, single step",,,,,,740 [672-760]
single step (grid C4) q=10,"twin, single step",,,,,,7.29e+03 [4e+03-7.85e+03]
single step (grid C4) q=12,"physics, single step",,,,,,702 [696-816]
single step (grid C4) q=12,"twin, single step",,,,,,6.8e+03 [6.21e+03-8.33e+03]
single step (grid C4) q=14,"physics, single step",,,,,,739 [726-791]
single step (grid C4) q=14,"twin, single step",,,,,,5.06e+03 [4.76e+03-5.45e+03]
single step (grid C4) q=16,"physics, single step",,,,,,752 [716-771]
single step (grid C4) q=16,"twin, single step",,,,,,9.41e+03 [6.77e+03-9.56e+03]
single step (grid C4) q=18,"physics, single step",,,,,,647 [577-741]
single step (grid C4) q=18,"twin, single step",,,,,,8.02e+03 [7.27e+03-9.78e+03]
single step (grid C4) q=20,"physics, single step",,,,,,639 [629-824]
single step (grid C4) q=20,"twin, single step",,,,,,7.51e+03 [5.47e+03-8.34e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
