row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=14,physics,1.97e+05 [1.74e+05-2.78e+05],1.89e+05 [1.66e+05-2.64e+05],1.44e+05 [1.31e+05-2.1e+05],1.53e+04 [1.25e+04-1.85e+04],3.1e+03 [2.47e+03-3.87e+03],798 [639-933]
q=14,twin,1.29e+05 [8.26e+04-2.57e+05],2.71e+03 [1.93e+03-9.35e+03],2e+03 [1.06e+03-4.64e+03],2.71e+03 [1.56e+03-5.43e+03],2.95e+03 [2.37e+03-1.1e+04],1.45e+03 [1.08e+03-5.69e+03]
q=16,physics,2.14e+05 [1.53e+05-3.39e+05],2.05e+05 [1.53e+05-3.31e+05],1.64e+05 [1.23e+05-2.46e+05],1.68e+04 [1.11e+04-2.21e+04],2.86e+03 [2.46e+03-3.15e+03],737 [543-826]
q=16,twin,1.06e+05 [5.46e+04-2.15e+05],2.23e+03 [1.68e+03-4.77e+03],2.25e+03 [1.68e+03-3.39e+03],2.49e+03 [2.02e+03-4.39e+03],3.45e+03 [2.57e+03-9.77e+03],2.09e+03 [1.67e+03-2.89e+03]
q=18,physics,1.96e+05 [1.46e+05-2.46e+05],1.92e+05 [1.45e+05-2.29e+05],1.49e+05 [1.15e+05-1.76e+05],1.75e+04 [1.36e+04-2.17e+04],2.74e+03 [2.14e+03-2.95e+03],743 [668-823]
q=18,twin,1.11e+05 [6.76e+04-2.46e+05],4.95e+03 [2e+03-7.13e+03],3.48e+03 [2.56e+03-6.01e+03],3.3e+03 [2.3e+03-4.4e+03],8.95e+03 [2.78e+03-1.1e+04],4.36e+03 [1.77e+03-5.37e+03]
q=20,physics,1.76e+05 [1.43e+05-3.26e+05],1.81e+05 [1.49e+05-2.98e+05],1.42e+05 [1.19e+05-2.2e+05],1.29e+04 [8.89e+03-1.81e+04],2.81e+03 [2.59e+03-3.21e+03],804 [650-865]
q=20,twin,1.09e+05 [7.21e+04-1.59e+05],4.98e+03 [2.73e+03-6.81e+03],4.54e+03 [2.1e+03-5.32e+03],4.09e+03 [2.18e+03-5.06e+03],1.02e+04 [2.34e+03-1.46e+04],5.95e+03 [1.74e+03-8.71e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.72e+03 [9.28e+03-9.78e+03]
single step (grid C4) q=2,"twin, single step",,,,,,1.39e+03 [969-1.59e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.57e+03 [3.52e+03-3.66e+03]
single step (grid C4) q=4,"twin, single step",,,,,,970 [901-1.41e+03]
single step (grid C4) q=6,"physics, single step",,,,,,770 [728-790]
single step (grid C4) q=6,"twin, single step",,,,,,1.46e+03 [1.26e+03-5.96e+03]
single step (grid C4) q=8,"physics, single step",,,,,,801 [726-921]
single step (grid C4) q=8,"twin, single step",,,,,,2.42e+03 [1.72e+03-5.06e+03]
single step (grid C4) q=10,"physics, single step",,,,,,722 [721-763]
single step (grid C4) q=10,"twin, single step",,,,,,2.52e+03 [1.36e+03-2.62e+03]
single step (grid C4) q=12,"physics, single step",,,,,,776 [684-787]
single step (grid C4) q=12,"twin, single step",,,,,,4.01e+03 [2.03e+03-6.14e+03]
single step (grid C4) q=14,"physics, single step",,,,,,778 [672-871]
single step (grid C4) q=14,"twin, single step",,,,,,1.3e+03 [1.18e+03-5.13e+03]
single step (grid C4) q=16,"physics, single step",,,,,,729 [658-785]
single step (grid C4) q=16,"twin, single step",,,,,,1.95e+03 [1.6e+03-2.42e+03]
single step (grid C4) q=18,"physics, single step",,,,,,718 [694-772]
single step (grid C4) q=18,"twin, single step",,,,,,3.99e+03 [1.91e+03-4.45e+03]
single step (grid C4) q=20,"physics, single step",,,,,,771 [700-784]
single step (grid C4) q=20,"twin, single step",,,,,,5.44e+03 [1.65e+03-6.33e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
