row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,physics,2.27e+05 [1.91e+05-2.97e+05],2.18e+05 [1.8e+05-3.02e+05],1.71e+05 [1.37e+05-1.99e+05],1.68e+04 [1.27e+04-2.53e+04],3e+03 [2.19e+03-3.42e+03],781 [659-1.08e+03]
q=12,twin,1.29e+04 [4.45e+03-1.79e+04],2.78e+03 [2.17e+03-1.03e+04],3.01e+03 [2.67e+03-7.63e+03],5.02e+03 [3.3e+03-9.34e+03],9.88e+03 [7.67e+03-1.31e+04],5.33e+03 [4.32e+03-9.46e+03]
q=14,physics,3.14e+05 [1.5e+05-4.01e+05],2.98e+05 [1.46e+05-3.84e+05],2.18e+05 [1.08e+05-2.77e+05],1.75e+04 [1.39e+04-2.92e+04],2.68e+03 [1.72e+03-3.33e+03],826 [674-927]
q=14,twin,1.12e+04 [6.44e+03-6.33e+04],6.59e+03 [3.05e+03-1.17e+04],6.1e+03 [2.89e+03-1.05e+04],6.87e+03 [3.95e+03-1.18e+04],6.97e+03 [4.49e+03-1.41e+04],6.38e+03 [4.63e+03-7.1e+03]
q=16,physics,2.97e+05 [1.91e+05-3.35e+05],2.93e+05 [1.84e+05-3.42e+05],2.19e+05 [1.34e+05-2.33e+05],1.73e+04 [1.02e+04-2.57e+04],3e+03 [2.12e+03-4.31e+03],814 [580-917]
q=16,twin,7.12e+03 [5.5e+03-2.68e+04],3.63e+03 [3.16e+03-7.61e+03],3.79e+03 [2.21e+03-8.14e+03],3.76e+03 [3.28e+03-8.09e+03],7.6e+03 [4.29e+03-1.2e+04],5.91e+03 [3.96e+03-9.76e+03]
q=18,physics,2.39e+05 [1.52e+05-3.58e+05],2.32e+05 [1.5e+05-3.41e+05],1.71e+05 [1.22e+05-2.41e+05],1.57e+04 [1.03e+04-2.16e+04],2.19e+03 [1.75e+03-2.3e+03],800 [601-859]
q=18,twin,1.23e+04 [6.11e+03-3.12e+04],6.12e+03 [2.13e+03-8.22e+03],5.52e+03 [1.68e+03-8.65e+03],7.08e+03 [3.14e+03-8.18e+03],8.33e+03 [5.79e+03-1.55e+04],7.01e+03 [4.22e+03-1.03e+04]
q=20,physics,3.5e+05 [1.82e+05-4.24e+05],3.17e+05 [1.84e+05-4.11e+05],1.86e+05 [1.51e+05-3.35e+05],1.63e+04 [7.77e+03-2.03e+04],2.75e+03 [1.54e+03-4.4e+03],837 [684-936]
q=20,twin,2.16e+04 [9.67e+03-3.49e+04],6.02e+03 [3.71e+03-1.55e+04],5.11e+03 [3.44e+03-9.03e+03],6.75e+03 [3.32e+03-1.01e+04],7.92e+03 [4.33e+03-1.44e+04],6.87e+03 [6.01e+03-1.12e+04]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1135,1114,1114,1114,1114,1114
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
