row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=18,twin,3.34e+05 [1.55e+05-5.56e+05],1.47e+05 [1.03e+05-2.5e+05],7.63e+03 [4.85e+03-4.4e+04],7.86e+03 [5.17e+03-1.29e+04],7.34e+03 [6.32e+03-1.37e+04],5.5e+03 [4.48e+03-7.66e+03]
q=20,physics,3.57e+05 [2.82e+05-4.38e+05],3.53e+05 [2.82e+05-4.11e+05],3.04e+05 [2.41e+05-3.57e+05],2.98e+04 [2.17e+04-3.85e+04],3.83e+03 [3.03e+03-4.84e+03],935 [738-1e+03]
q=20,twin,1.88e+05 [1.26e+05-3.58e+05],9.16e+04 [6.97e+04-1.86e+05],1.24e+04 [7.23e+03-4.48e+04],8.49e+03 [4.85e+03-1.6e+04],9.07e+03 [6.88e+03-1.09e+04],5.16e+03 [4.16e+03-6.07e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.86e+03 [9.76e+03-9.99e+03]
single step (grid C4) q=2,"twin, single step",,,,,,3.46e+03 [3.36e+03-3.68e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.86e+03 [3.81e+03-3.88e+03]
single step (grid C4) q=4,"twin, single step",,,,,,3.32e+03 [3.04e+03-3.78e+03]
single step (grid C4) q=6,"physics, single step",,,,,,968 [908-1.1e+03]
single step (grid C4) q=6,"twin, single step",,,,,,3.55e+03 [3.15e+03-3.9e+03]
single step (grid C4) q=8,"physics, single step",,,,,,920 [914-1.12e+03]
single step (grid C4) q=8,"twin, single step",,,,,,3.54e+03 [3.34e+03-4.25e+03]
single step (grid C4) q=10,"physics, single step",,,,,,869 [846-898]
single step (grid C4) q=10,"twin, single step",,,,,,4.16e+03 [3.95e+03-4.48e+03]
single step (grid C4) q=12,"physics, single step",,,,,,903 [873-912]
single step (grid C4) q=12,"twin, single step",,,,,,4.43e+03 [3.67e+03-5.71e+03]
single step (grid C4) q=14,"physics, single step",,,,,,932 [896-1.09e+03]
single step (grid C4) q=14,"twin, single step",,,,,,4.18e+03 [4.02e+03-5.35e+03]
single step (grid C4) q=16,"physics, single step",,,,,,848 [840-940]
single step (grid C4) q=16,"twin, single step",,,,,,4.86e+03 [3.06e+03-5.49e+03]
single step (grid C4) q=18,"physics, single step",,,,,,915 [870-916]
single step (grid C4) q=18,"twin, single step",,,,,,5.15e+03 [4.45e+03-5.62e+03]
single step (grid C4) q=20,"physics, single step",,,,,,936 [751-981]
single step (grid C4) q=20,"twin, single step",,,,,,4.67e+03 [4.3e+03-5.69e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
