row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=14,twin,2.64e+05 [1.96e+05-3.44e+05],1.77e+05 [1.13e+05-3.15e+05],2.82e+04 [1.62e+04-4.66e+04],3.13e+04 [1.55e+04-4.65e+04],7.1e+03 [4.67e+03-1.15e+04],1.5e+03 [1.13e+03-1.78e+03]
q=16,physics,3.87e+05 [3.27e+05-4.67e+05],3.81e+05 [3.25e+05-4.6e+05],3.47e+05 [2.86e+05-4.1e+05],4.01e+04 [2.56e+04-5.15e+04],3.67e+03 [3.04e+03-4.19e+03],978 [834-1.27e+03]
q=16,twin,3.77e+05 [2.86e+05-4.75e+05],2.11e+05 [1.56e+05-3.69e+05],3.33e+04 [1.05e+04-8.03e+04],3.26e+04 [1.34e+04-3.6e+04],7.38e+03 [3.88e+03-9.17e+03],1.4e+03 [1.14e+03-1.82e+03]
q=18,physics,3.97e+05 [3.56e+05-4.58e+05],3.9e+05 [3.56e+05-4.41e+05],3.57e+05 [3.12e+05-3.93e+05],5.04e+04 [2.2e+04-6.48e+04],4.04e+03 [3.32e+03-4.76e+03],928 [761-1.13e+03]
q=18,twin,3.91e+05 [2.89e+05-6.72e+05],2.88e+05 [1.45e+05-4.68e+05],2.9e+04 [1.36e+04-1.07e+05],2.12e+04 [7.63e+03-2.9e+04],3.86e+03 [3.34e+03-5.81e+03],1.44e+03 [1.23e+03-1.72e+03]
q=20,physics,4.42e+05 [3e+05-4.98e+05],4.41e+05 [3.05e+05-4.74e+05],3.99e+05 [2.68e+05-4.28e+05],4.56e+04 [3.95e+04-6.05e+04],3.3e+03 [2.76e+03-4.5e+03],916 [837-984]
q=20,twin,3.96e+05 [2.32e+05-6.24e+05],2.65e+05 [1.13e+05-5.06e+05],1.91e+04 [1.16e+04-5.43e+04],2.06e+04 [8.88e+03-2.55e+04],5.31e+03 [5.01e+03-1.1e+04],1.5e+03 [1.1e+03-2.3e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1135,1114,1114,1114,1114,1114
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
