row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,physics,1.57e+05 [1.37e+05-2.99e+05],1.46e+05 [1.35e+05-3.21e+05],1.22e+05 [1.1e+05-2.53e+05],1.49e+04 [1.06e+04-1.95e+04],3.64e+03 [3.06e+03-4.35e+03],2.03e+03 [1.66e+03-2.71e+03]
q=12,twin,8.12e+04 [4.11e+04-1.07e+05],7.03e+03 [5.33e+03-8.14e+03],6.78e+03 [4.79e+03-9.72e+03],6.51e+03 [4.26e+03-7.45e+03],1.22e+04 [7.45e+03-1.67e+04],7.28e+03 [6.65e+03-8.29e+03]
q=14,physics,1.53e+05 [1.24e+05-5.14e+05],1.6e+05 [1.21e+05-5.04e+05],1.26e+05 [9.69e+04-3e+05],1.64e+04 [1.42e+04-2.19e+04],3.93e+03 [3.24e+03-4.89e+03],2.08e+03 [1.76e+03-2.56e+03]
q=14,twin,6.14e+04 [4.55e+04-1.99e+05],5.31e+03 [4.67e+03-9.76e+03],4.87e+03 [4.03e+03-7.23e+03],5.66e+03 [4.21e+03-6.45e+03],1.08e+04 [8.93e+03-1.27e+04],7.32e+03 [5.15e+03-1.16e+04]
q=16,physics,2.13e+05 [1.68e+05-2.67e+05],2.07e+05 [1.75e+05-2.62e+05],1.59e+05 [1.38e+05-2.05e+05],1.57e+04 [1.23e+04-2.32e+04],3.56e+03 [2.56e+03-4.97e+03],2.02e+03 [1.69e+03-2.36e+03]
q=16,twin,5.83e+04 [3.07e+04-1.83e+05],4.36e+03 [3.77e+03-1.13e+04],5.92e+03 [3.75e+03-8.03e+03],5.73e+03 [4.05e+03-8.45e+03],1.03e+04 [7.55e+03-1.53e+04],6.02e+03 [4.26e+03-9.01e+03]
q=18,physics,1.72e+05 [1.35e+05-2.53e+05],1.67e+05 [1.32e+05-2.53e+05],1.26e+05 [1.09e+05-1.96e+05],1.3e+04 [1.17e+04-2.65e+04],3.54e+03 [2.78e+03-4.79e+03],1.97e+03 [1.65e+03-2.37e+03]
q=18,twin,9.86e+04 [4.11e+04-2.48e+05],5.79e+03 [5.28e+03-7.21e+03],5.11e+03 [4.22e+03-5.62e+03],5.07e+03 [4.86e+03-5.3e+03],1.19e+04 [8.89e+03-1.64e+04],6.1e+03 [4.49e+03-6.77e+03]
q=20,physics,2.07e+05 [1.59e+05-2.25e+05],2.04e+05 [1.53e+05-2.15e+05],1.51e+05 [1.13e+05-1.66e+05],1.42e+04 [1.16e+04-2.12e+04],3.4e+03 [3.04e+03-3.98e+03],2.01e+03 [1.72e+03-2.51e+03]
q=20,twin,1.22e+05 [9.53e+04-1.91e+05],5.33e+03 [4.04e+03-7.16e+03],5.11e+03 [3.94e+03-6.8e+03],5.31e+03 [4.31e+03-6.7e+03],1.01e+04 [7.78e+03-2.09e+04],6.85e+03 [4.58e+03-8.01e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.92e+03 [9.74e+03-1.03e+04]
single step (grid C4) q=2,"twin, single step",,,,,,3.57e+03 [2.87e+03-4.02e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.58e+03 [3.53e+03-3.72e+03]
single step (grid C4) q=4,"twin, single step",,,,,,3.86e+03 [3.21e+03-6.33e+03]
single step (grid C4) q=6,"physics, single step",,,,,,755 [737-785]
single step (grid C4) q=6,"twin, single step",,,,,,5.78e+03 [3.72e+03-7.25e+03]
single step (grid C4) q=8,"physics, single step",,,,,,776 [733-807]
single step (grid C4) q=8,"twin, single step",,,,,,4.77e+03 [4.57e+03-8.17e+03]
single step (grid C4) q=10,"physics, single step",,,,,,736 [706-749]
single step (grid C4) q=10,"twin, single step",,,,,,5.42e+03 [3.93e+03-6.17e+03]
single step (grid C4) q=12,"physics, single step",,,,,,726 [699-889]
single step (grid C4) q=12,"twin, single step",,,,,,5.85e+03 [5.72e+03-6.55e+03]
single step (grid C4) q=14,"physics, single step",,,,,,814 [752-820]
single step (grid C4) q=14,"twin, single step",,,,,,6.2e+03 [5.23e+03-7.52e+03]
single step (grid C4) q=16,"physics, single step",,,,,,766 [657-770]
single step (grid C4) q=16,"twin, single step",,,,,,4.97e+03 [3.35e+03-6.52e+03]
single step (grid C4) q=18,"physics, single step",,,,,,770 [697-780]
single step (grid C4) q=18,"twin, single step",,,,,,4.83e+03 [4.36e+03-5.25e+03]
single step (grid C4) q=20,"physics, single step",,,,,,735 [714-853]
single step (grid C4) q=20,"twin, single step",,,,,,5.66e+03 [3.7e+03-6.4e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
