row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=14,twin,1.04e+05 [4.3e+04-1.5e+05],1.09e+04 [9.22e+03-2.71e+04],8.16e+03 [5.46e+03-1.09e+04],7.73e+03 [5.39e+03-1.02e+04],6.99e+03 [5.19e+03-1.01e+04],9.41e+03 [8.68e+03-1.12e+04]
q=16,physics,3.7e+05 [3.17e+05-4.43e+05],3.68e+05 [2.96e+05-4.32e+05],3.2e+05 [2.6e+05-3.71e+05],4.32e+04 [1.38e+04-4.47e+04],4.4e+03 [2.57e+03-6.65e+03],1.1e+03 [853-1.19e+03]
q=16,twin,7.71e+04 [5.09e+04-4.38e+05],1.07e+04 [7.45e+03-3.18e+04],7.77e+03 [5.46e+03-1.57e+04],6.59e+03 [5.19e+03-9.6e+03],9.6e+03 [8.18e+03-1.01e+04],1.12e+04 [8.13e+03-1.32e+04]
q=18,physics,3.29e+05 [2.75e+05-3.88e+05],3.31e+05 [2.72e+05-3.84e+05],2.91e+05 [2.35e+05-3.27e+05],4.35e+04 [3.52e+04-5.15e+04],4.27e+03 [2.62e+03-4.89e+03],1.08e+03 [1.04e+03-1.22e+03]
q=18,twin,2.34e+05 [1.38e+05-3.15e+05],1.42e+04 [8.23e+03-2.83e+04],8.89e+03 [6.23e+03-1.62e+04],8.62e+03 [6.41e+03-1.25e+04],9.27e+03 [7e+03-1.54e+04],9.92e+03 [7.32e+03-1.17e+04]
q=20,physics,3.62e+05 [2.84e+05-3.95e+05],3.57e+05 [2.68e+05-3.89e+05],3.04e+05 [2.31e+05-3.41e+05],3.9e+04 [2.53e+04-4.53e+04],4.28e+03 [3.45e+03-5.39e+03],1.06e+03 [953-1.26e+03]
q=20,twin,1.03e+05 [4.24e+04-2.04e+05],1.55e+04 [7.08e+03-2.24e+04],7.56e+03 [6.05e+03-1.17e+04],9.48e+03 [6.08e+03-1.17e+04],9e+03 [6.02e+03-1.18e+04],1.01e+04 [6.75e+03-1.35e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.93e+03 [9.47e+03-1.01e+04]
single step (grid C4) q=2,"twin, single step",,,,,,6.81e+03 [6.28e+03-8.63e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.6e+03 [3.51e+03-3.71e+03]
single step (grid C4) q=4,"twin, single step",,,,,,6.92e+03 [5.89e+03-7.05e+03]
single step (grid C4) q=6,"physics, single step",,,,,,1.04e+03 [993-1.2e+03]
single step (grid C4) q=6,"twin, single step",,,,,,7.11e+03 [6.62e+03-8.4e+03]
single step (grid C4) q=8,"physics, single step",,,,,,997 [880-1.02e+03]
single step (grid C4) q=8,"twin, single step",,,,,,7.23e+03 [6.91e+03-9.54e+03]
single step (grid C4) q=10,"physics, single step",,,,,,980 [980-994]
single step (grid C4) q=10,"twin, single step",,,,,,8.67e+03 [8.19e+03-9.78e+03]
single step (grid C4) q=12,"physics, single step",,,,,,949 [899-964]
single step (grid C4) q=12,"twin, single step",,,,,,9.54e+03 [9.29e+03-1.17e+04]
single step (grid C4) q=14,"physics, single step",,,,,,1.03e+03 [906-1.16e+03]
single step (grid C4) q=14,"twin, single step",,,,,,8.86e+03 [8.81e+03-9.79e+03]
single step (grid C4) q=16,"physics, single step",,,,,,1.08e+03 [986-1.09e+03]
single step (grid C4) q=16,"twin, single step",,,,,,1.09e+04 [8.13e+03-1.11e+04]
single step (grid C4) q=18,"physics, single step",,,,,,1.07e+03 [1.06e+03-1.15e+03]
single step (grid C4) q=18,"twin, single step",,,,,,9.67e+03 [9.13e+03-9.7e+03]
single step (grid C4) q=20,"physics, single step",,,,,,1.05e+03 [982-1.22e+03]
single step (grid C4) q=20,"twin, single step",,,,,,1.02e+04 [8.89e+03-1.05e+04]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
