row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,twin,1.44e+04 [4.96e+03-2.24e+04],4.11e+03 [3.4e+03-1.15e+04],4.34e+03 [3.43e+03-8.46e+03],5.93e+03 [4.34e+03-1.03e+04],1.1e+04 [9.68e+03-1.42e+04],6.9e+03 [5.72e+03-1.05e+04]
q=14,physics,3.14e+05 [1.5e+05-4.01e+05],2.98e+05 [1.46e+05-3.84e+05],2.18e+05 [1.08e+05-2.77e+05],1.79e+04 [1.47e+04-2.96e+04],3.09e+03 [2.1e+03-3.72e+03],936 [746-1.17e+03]
q=14,twin,1.23e+04 [6.88e+03-6.33e+04],7.87e+03 [4.65e+03-1.28e+04],7.78e+03 [4.84e+03-1.22e+04],8.52e+03 [5.65e+03-1.28e+04],8.5e+03 [5.78e+03-1.5e+04],7.47e+03 [5.3e+03-8.52e+03]
q=16,physics,2.97e+05 [1.91e+05-3.35e+05],2.93e+05 [1.84e+05-3.42e+05],2.19e+05 [1.34e+05-2.33e+05],1.83e+04 [1.1e+04-2.57e+04],3.37e+03 [2.69e+03-4.64e+03],875 [670-1.03e+03]
q=16,twin,8.89e+03 [6.93e+03-2.68e+04],4.94e+03 [3.91e+03-9.3e+03],4.91e+03 [3.11e+03-9.27e+03],4.96e+03 [4.19e+03-9.46e+03],9.33e+03 [5e+03-1.27e+04],7.13e+03 [5.38e+03-1.08e+04]
q=18,physics,2.39e+05 [1.52e+05-3.58e+05],2.32e+05 [1.5e+05-3.41e+05],1.71e+05 [1.22e+05-2.41e+05],1.65e+04 [1.24e+04-2.23e+04],2.68e+03 [2.55e+03-2.82e+03],888 [717-996]
q=18,twin,1.32e+04 [8.09e+03-3.12e+04],6.87e+03 [4.34e+03-1.01e+04],7.07e+03 [2.48e+03-1.04e+04],7.85e+03 [4.02e+03-9.42e+03],9.07e+03 [7.69e+03-1.63e+04],8.56e+03 [5.33e+03-1.17e+04]
q=20,physics,3.5e+05 [1.82e+05-4.24e+05],3.17e+05 [1.84e+05-4.11e+05],1.86e+05 [1.51e+05-3.35e+05],1.64e+04 [8.24e+03-2.09e+04],3.02e+03 [1.88e+03-4.81e+03],957 [796-1.09e+03]
q=20,twin,2.22e+04 [9.67e+03-3.49e+04],7.62e+03 [4.55e+03-1.65e+04],6.22e+03 [4.77e+03-9.97e+03],8.3e+03 [5.16e+03-1.12e+04],8.7e+03 [6.04e+03-1.47e+04],7.9e+03 [6.42e+03-1.22e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.89e+03 [9.79e+03-1.01e+04]
single step (grid C4) q=2,"twin, single step",,,,,,7.66e+03 [4.51e+03-8.19e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.54e+03 [3.5e+03-3.66e+03]
single step (grid C4) q=4,"twin, single step",,,,,,5.95e+03 [5.06e+03-6.35e+03]
single step (grid C4) q=6,"physics, single step",,,,,,885 [842-926]
single step (grid C4) q=6,"twin, single step",,,,,,6.72e+03 [6.59e+03-6.78e+03]
single step (grid C4) q=8,"physics, single step",,,,,,920 [734-976]
single step (grid C4) q=8,"twin, single step",,,,,,8.49e+03 [6.28e+03-9.68e+03]
single step (grid C4) q=10,"physics, single step",,,,,,867 [783-1.03e+03]
single step (grid C4) q=10,"twin, single step",,,,,,6.64e+03 [4.98e+03-8.55e+03]
single step (grid C4) q=12,"physics, single step",,,,,,852 [852-941]
single step (grid C4) q=12,"twin, single step",,,,,,6.46e+03 [5.96e+03-7.4e+03]
single step (grid C4) q=14,"physics, single step",,,,,,917 [820-1.04e+03]
single step (grid C4) q=14,"twin, single step",,,,,,7e+03 [6.85e+03-7.05e+03]
single step (grid C4) q=16,"physics, single step",,,,,,910 [727-931]
single step (grid C4) q=16,"twin, single step",,,,,,6.79e+03 [5.23e+03-8.89e+03]
single step (grid C4) q=18,"physics, single step",,,,,,879 [800-885]
single step (grid C4) q=18,"twin, single step",,,,,,7.75e+03 [7.66e+03-9.42e+03]
single step (grid C4) q=20,"physics, single step",,,,,,924 [883-946]
single step (grid C4) q=20,"twin, single step",,,,,,7.68e+03 [7.39e+03-9.48e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
