row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,physics,1.54e+05 [1.27e+05-1.87e+05],1.56e+05 [1.21e+05-1.96e+05],1.1e+05 [8.74e+04-1.28e+05],1.14e+04 [9.99e+03-1.36e+04],2.51e+03 [2.03e+03-3.61e+03],652 [535-803]
q=12,twin,2.18e+05 [5.57e+04-3.75e+05],1.57e+04 [8.4e+03-2.02e+04],6.68e+03 [5.31e+03-9.48e+03],6.87e+03 [5.18e+03-9.97e+03],8.68e+03 [6.06e+03-1.1e+04],7.47e+03 [4.35e+03-1.25e+04]
q=14,physics,1.7e+05 [1.22e+05-2.58e+05],1.64e+05 [1.21e+05-2.26e+05],1.16e+05 [9.38e+04-1.53e+05],9.04e+03 [7.36e+03-1.56e+04],2.69e+03 [2.07e+03-3.16e+03],700 [514-770]
q=14,twin,1.43e+05 [6.84e+04-2.78e+05],1.52e+04 [7.94e+03-1.91e+04],7.77e+03 [4.06e+03-1.05e+04],8.16e+03 [6.71e+03-1.03e+04],8.01e+03 [5.65e+03-1.3e+04],7.06e+03 [5.36e+03-8.18e+03]
q=16,physics,1.28e+05 [8.75e+04-1.85e+05],1.22e+05 [8.81e+04-1.65e+05],8.81e+04 [6.76e+04-9.85e+04],9.28e+03 [7.2e+03-1.53e+04],2.22e+03 [2.05e+03-2.72e+03],670 [593-739]
q=16,twin,1.91e+05 [6.41e+04-3.22e+05],6.46e+03 [4.71e+03-1.5e+04],5.12e+03 [3.67e+03-1.59e+04],4.3e+03 [3.17e+03-1.38e+04],8.62e+03 [5.98e+03-1.07e+04],5.2e+03 [3.79e+03-1.04e+04]
q=18,physics,1.49e+05 [1.11e+05-2.91e+05],1.43e+05 [1.04e+05-2.66e+05],9.93e+04 [7.17e+04-1.5e+05],1.07e+04 [7.77e+03-1.23e+04],2.25e+03 [1.77e+03-3.28e+03],717 [573-807]
q=18,twin,1.36e+05 [7.18e+04-4.83e+05],1.42e+04 [7.16e+03-2.28e+04],7.82e+03 [4.28e+03-1.44e+04],7.9e+03 [5.38e+03-1.25e+04],7.97e+03 [6.11e+03-1.24e+04],6.83e+03 [5.53e+03-8.48e+03]
q=20,physics,1.38e+05 [1e+05-3.7e+05],1.27e+05 [9.81e+04-3.72e+05],9.28e+04 [7.31e+04-2.02e+05],1.15e+04 [7.32e+03-1.52e+04],2.52e+03 [1.7e+03-3.34e+03],655 [615-790]
q=20,twin,1.23e+05 [7.65e+04-2.38e+05],1.76e+04 [1.03e+04-1.81e+04],7.98e+03 [4.76e+03-1.17e+04],7.43e+03 [5.62e+03-1.12e+04],9.69e+03 [8.08e+03-1.65e+04],7.97e+03 [6.04e+03-8.8e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.77e+03 [9.66e+03-1e+04]
single step (grid C4) q=2,"twin, single step",,,,,,5.72e+03 [3.95e+03-6.53e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.53e+03 [3.51e+03-3.54e+03]
single step (grid C4) q=4,"twin, single step",,,,,,5.17e+03 [1.69e+03-5.29e+03]
single step (grid C4) q=6,"physics, single step",,,,,,739 [726-824]
single step (grid C4) q=6,"twin, single step",,,,,,5.02e+03 [4.5e+03-5.93e+03]
single step (grid C4) q=8,"physics, single step",,,,,,771 [640-776]
single step (grid C4) q=8,"twin, single step",,,,,,4.85e+03 [4.27e+03-7.79e+03]
single step (grid C4) q=10,"physics, single step",,,,,,659 [576-764]
single step (grid C4) q=10,"twin, single step",,,,,,6.99e+03 [5.29e+03-7.91e+03]
single step (grid C4) q=12,"physics, single step",,,,,,677 [564-694]
single step (grid C4) q=12,"twin, single step",,,,,,7.11e+03 [5.09e+03-1e+04]
single step (grid C4) q=14,"physics, single step",,,,,,673 [537-708]
single step (grid C4) q=14,"twin, single step",,,,,,6.14e+03 [5.76e+03-7.71e+03]
single step (grid C4) q=16,"physics, single step",,,,,,632 [594-672]
single step (grid C4) q=16,"twin, single step",,,,,,4.59e+03 [3.71e+03-7.6e+03]
single step (grid C4) q=18,"physics, single step",,,,,,674 [548-710]
single step (grid C4) q=18,"twin, single step",,,,,,6.29e+03 [6.14e+03-6.32e+03]
single step (grid C4) q=20,"physics, single step",,,,,,648 [627-660]
single step (grid C4) q=20,"twin, single step",,,,,,7.1e+03 [6.91e+03-7.59e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
