row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=14,physics,3.07e+05 [1.21e+05-7.35e+05],2.84e+05 [1.23e+05-7.25e+05],1.52e+05 [8.24e+04-5.41e+05],9.34e+03 [6.56e+03-1.23e+04],2.44e+03 [1.8e+03-3.13e+03],724 [547-842]
q=14,twin,1.43e+04 [1.25e+04-3.25e+04],8.01e+03 [5.49e+03-1.06e+04],7.19e+03 [5.37e+03-8.75e+03],7.14e+03 [5.73e+03-1.05e+04],7.44e+03 [6.19e+03-8.77e+03],9.89e+03 [6.15e+03-1.51e+04]
q=16,physics,2.19e+05 [1.12e+05-3.93e+05],2.27e+05 [1.03e+05-3.77e+05],1.56e+05 [7.45e+04-2.41e+05],8.61e+03 [5.15e+03-1.2e+04],2.32e+03 [2.02e+03-2.85e+03],667 [611-762]
q=16,twin,1.39e+04 [6.7e+03-1.72e+04],7.3e+03 [3.8e+03-1.12e+04],7.08e+03 [4.17e+03-8.68e+03],8.1e+03 [5.64e+03-8.41e+03],7.98e+03 [5.92e+03-8.23e+03],8.45e+03 [5.58e+03-1.04e+04]
q=18,physics,2.95e+05 [1.44e+05-5.43e+05],2.7e+05 [1.67e+05-5.23e+05],1.47e+05 [1.03e+05-4.23e+05],8.11e+03 [6.26e+03-1.21e+04],2.45e+03 [1.96e+03-3.15e+03],686 [512-798]
q=18,twin,1.13e+04 [9.21e+03-1.63e+04],6.49e+03 [4.85e+03-9.5e+03],6.92e+03 [5.49e+03-9.9e+03],7.29e+03 [5.88e+03-8.71e+03],7.51e+03 [5.74e+03-8e+03],9.18e+03 [6.45e+03-1.06e+04]
q=20,physics,2.3e+05 [1.72e+05-4.9e+05],2.35e+05 [1.75e+05-4.5e+05],1.59e+05 [1.17e+05-3.34e+05],1.07e+04 [8.08e+03-1.45e+04],2.4e+03 [2.2e+03-3.13e+03],695 [630-808]
q=20,twin,1.19e+04 [9.27e+03-1.48e+04],6.22e+03 [3.09e+03-9.19e+03],7.58e+03 [3.14e+03-1.16e+04],7.18e+03 [2.82e+03-1.03e+04],7.79e+03 [7.09e+03-1.06e+04],7.93e+03 [4.09e+03-1.02e+04]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1135,1114,1114,1114,1114,1114
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
