row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
single step (grid C4) q=6,"physics, single step",,,,,,878 [730-892]
single step (grid C4) q=6,"twin, single step",,,,,,8.87e+03 [8.32e+03-1.02e+04]
single step (grid C4) q=8,"physics, single step",,,,,,767 [679-792]
single step (grid C4) q=8,"twin, single step",,,,,,9.46e+03 [5.45e+03-9.67e+03]
single step (grid C4) q=10,"physics, single step",,,,,,773 [683-815]
single step (grid C4) q=10,"twin, single step",,,,,,9.66e+03 [8.61e+03-1.01e+04]
single step (grid C4) q=12,"physics, single step",,,,,,844 [758-925]
single step (grid C4) q=12,"twin, single step",,,,,,7.64e+03 [6.07e+03-9.65e+03]
single step (grid C4) q=14,"physics, single step",,,,,,734 [701-841]
single step (grid C4) q=14,"twin, single step",,,,,,1.01e+04 [9.48e+03-1.26e+04]
single step (grid C4) q=16,"physics, single step",,,,,,724 [714-747]
single step (grid C4) q=16,"twin, single step",,,,,,8.75e+03 [8.46e+03-9.06e+03]
single step (grid C4) q=18,"physics, single step",,,,,,750 [700-799]
single step (grid C4) q=18,"twin, single step",,,,,,9.49e+03 [8.72e+03-1.01e+04]
single step (grid C4) q=20,"physics, single step",,,,,,732 [722-768]
single step (grid C4) q=20,"twin, single step",,,,,,9.04e+03 [6.58e+03-9.25e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
