row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=20,twin,1.76e+05 [9.73e+04-3.11e+05],2e+04 [1.3e+04-2.45e+04],8.94e+03 [4.5e+03-1.34e+04],5.65e+03 [4.59e+03-8.42e+03],8.26e+03 [6.87e+03-1.04e+04],6.62e+03 [3.81e+03-8.88e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.68e+03 [9.55e+03-9.93e+03]
single step (grid C4) q=2,"twin, single step",,,,,,4.98e+03 [4.44e+03-6.33e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.53e+03 [3.51e+03-3.57e+03]
single step (grid C4) q=4,"twin, single step",,,,,,5.78e+03 [1.06e+03-7.34e+03]
single step (grid C4) q=6,"physics, single step",,,,,,769 [709-770]
single step (grid C4) q=6,"twin, single step",,,,,,4.48e+03 [1.64e+03-4.69e+03]
single step (grid C4) q=8,"physics, single step",,,,,,660 [632-669]
single step (grid C4) q=8,"twin, single step",,,,,,6.39e+03 [2.09e+03-6.47e+03]
single step (grid C4) q=10,"physics, single step",,,,,,747 [705-759]
single step (grid C4) q=10,"twin, single step",,,,,,5.22e+03 [4.36e+03-5.35e+03]
single step (grid C4) q=12,"physics, single step",,,,,,645 [602-738]
single step (grid C4) q=12,"twin, single step",,,,,,5.29e+03 [1.16e+03-6.89e+03]
single step (grid C4) q=14,"physics, single step",,,,,,621 [591-698]
single step (grid C4) q=14,"twin, single step",,,,,,5.11e+03 [4.2e+03-5.45e+03]
single step (grid C4) q=16,"physics, single step",,,,,,670 [625-736]
single step (grid C4) q=16,"twin, single step",,,,,,5.96e+03 [4.02e+03-8.1e+03]
single step (grid C4) q=18,"physics, single step",,,,,,593 [582-659]
single step (grid C4) q=18,"twin, single step",,,,,,4.11e+03 [2.26e+03-5.58e+03]
single step (grid C4) q=20,"physics, single step",,,,,,656 [647-684]
single step (grid C4) q=20,"twin, single step",,,,,,6.88e+03 [3.67e+03-6.89e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
