row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=18,twin,1.79e+05 [1.2e+05-2.9e+05],3.43e+03 [1.68e+03-1.45e+04],1.66e+03 [1.3e+03-1.85e+03],1.86e+03 [1.28e+03-1.96e+03],3.02e+03 [2.38e+03-4.47e+03],1.43e+03 [1.25e+03-1.73e+03]
q=20,physics,1.69e+05 [1.41e+05-2.06e+05],1.72e+05 [1.34e+05-1.95e+05],1.35e+05 [1.07e+05-1.59e+05],1.57e+04 [9.83e+03-2.1e+04],2.83e+03 [2.35e+03-3.68e+03],775 [657-971]
q=20,twin,1.66e+05 [1.36e+05-2.12e+05],3.74e+03 [2.63e+03-7.05e+03],1.55e+03 [1.4e+03-1.96e+03],2.2e+03 [1.67e+03-2.35e+03],2.78e+03 [2.36e+03-3.27e+03],1.4e+03 [1.04e+03-1.7e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.71e+03 [9.56e+03-9.74e+03]
single step (grid C4) q=2,"twin, single step",,,,,,906 [885-1.16e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.59e+03 [3.57e+03-3.71e+03]
single step (grid C4) q=4,"twin, single step",,,,,,1.32e+03 [1.05e+03-1.83e+03]
single step (grid C4) q=6,"physics, single step",,,,,,807 [759-917]
single step (grid C4) q=6,"twin, single step",,,,,,919 [897-1.21e+03]
single step (grid C4) q=8,"physics, single step",,,,,,759 [704-801]
single step (grid C4) q=8,"twin, single step",,,,,,1.12e+03 [1.12e+03-1.33e+03]
single step (grid C4) q=10,"physics, single step",,,,,,815 [648-849]
single step (grid C4) q=10,"twin, single step",,,,,,1.34e+03 [945-2.2e+03]
single step (grid C4) q=12,"physics, single step",,,,,,791 [707-804]
single step (grid C4) q=12,"twin, single step",,,,,,1.15e+03 [1.05e+03-1.61e+03]
single step (grid C4) q=14,"physics, single step",,,,,,794 [745-855]
single step (grid C4) q=14,"twin, single step",,,,,,1.59e+03 [1.07e+03-1.88e+03]
single step (grid C4) q=16,"physics, single step",,,,,,780 [741-861]
single step (grid C4) q=16,"twin, single step",,,,,,1.24e+03 [1.09e+03-1.35e+03]
single step (grid C4) q=18,"physics, single step",,,,,,788 [747-847]
single step (grid C4) q=18,"twin, single step",,,,,,1.3e+03 [1.21e+03-1.53e+03]
single step (grid C4) q=20,"physics, single step",,,,,,734 [710-750]
single step (grid C4) q=20,"twin, single step",,,,,,1.26e+03 [1.04e+03-1.54e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1678,1643,1643,1643,1643,1643
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
